order_id,customer_id,order_date,category,product_name,unit_price,quantity,discount_pct,gross_amount,shipping_cost,net_revenue,marketing_channel,payment_method,region,customer_segment,returned,review_score,has_review
ORD111311,CUST04036,2023-12-21,Beauty & Personal Care,Electric Toothbrush,18.15,1,0,18.15,7.25,18.15,Organic Search,PayPal,Europe,VIP,False,1.0,True
ORD109122,CUST02236,2024-04-02,Electronics,USB-C Hub,195.7,4,0,782.8,6.71,782.8,Organic Search,PayPal,Middle East & Africa,New,False,5.0,True
ORD101598,CUST00789,2024-01-23,Toys & Games,RC Car,12.86,1,0,12.86,3.25,12.86,Email,PayPal,Europe,VIP,False,2.0,True
ORD112649,CUST00449,2024-12-08,Electronics,Smartwatch,114.44,2,0,228.88,7.42,228.88,Organic Search,Gift Card,Europe,Returning,False,,False
ORD117768,CUST00472,2023-07-25,Beauty & Personal Care,Face Serum,23.01,1,10,23.01,3.82,20.71,Direct,PayPal,North America,New,False,,False
ORD116736,CUST01025,2023-03-11,Apparel,Graphic Tee,50.98,1,30,50.98,7.31,35.69,Direct,Credit Card,Europe,Returning,False,5.0,True
ORD103365,CUST00677,2024-07-21,Toys & Games,Plush Toy,32.78,2,0,65.56,6.93,65.56,Email,PayPal,North America,Returning,False,2.0,True
ORD110682,CUST01509,2024-06-15,Electronics,Bluetooth Speaker,57.18,1,0,57.18,11.77,57.18,Organic Search,Debit Card,Middle East & Africa,New,False,,False
ORD105023,CUST00553,2024-04-11,Beauty & Personal Care,Perfume,16.66,1,0,16.66,6.14,16.66,Email,Debit Card,Asia Pacific,New,False,5.0,True
ORD117895,CUST01833,2024-11-03,Office Supplies,Notebook Set,88.01,1,25,88.01,7.31,66.01,Direct,Credit Card,Europe,New,False,1.0,True
ORD112560,CUST02472,2024-08-23,Office Supplies,Ergonomic Chair,62.62,1,0,62.62,8.95,62.62,Email,Debit Card,North America,VIP,False,4.0,True
ORD112039,CUST02894,2023-04-28,Apparel,Wool Sweater,88.25,1,0,88.25,7.93,88.25,Social Media,Credit Card,Middle East & Africa,New,False,1.0,True
ORD110378,CUST04011,2024-11-15,Office Supplies,Ergonomic Chair,197.01,1,25,197.01,8.58,147.76,Referral,Credit Card,North America,Returning,False,4.0,True
ORD102796,CUST04178,2024-12-03,Beauty & Personal Care,Makeup Palette,19.12,1,5,19.12,10.98,18.16,Social Media,Credit Card,Europe,VIP,False,4.0,True
ORD103416,CUST02818,2024-03-29,Home & Kitchen,Desk Lamp,165.79,3,0,497.37,7.88,497.37,Paid Search,Credit Card,Europe,New,False,4.0,True
ORD108024,CUST00212,2024-12-17,Apparel,Yoga Pants,17.96,4,0,71.84,6.53,71.84,Organic Search,PayPal,North America,New,False,3.0,True
ORD102946,CUST02155,2024-01-09,Toys & Games,Plush Toy,21.22,2,5,42.44,5.89,40.32,Email,Credit Card,Europe,Returning,False,3.0,True
ORD109568,CUST01682,2023-12-06,Home & Kitchen,Coffee Maker,173.1,1,10,173.1,10.77,155.79,Organic Search,Credit Card,North America,New,False,5.0,True
ORD106675,CUST00741,2024-09-16,Home & Kitchen,Throw Blanket,73.12,2,0,146.24,9.99,146.24,Social Media,Buy Now Pay Later,Europe,New,False,,False
ORD117038,CUST00865,2024-12-20,Toys & Games,Puzzle 1000pc,24.45,2,10,48.9,3.72,44.01,Paid Search,PayPal,North America,Returning,False,4.0,True
ORD116171,CUST01607,2023-12-03,Beauty & Personal Care,Face Serum,59.87,1,15,59.87,9.31,50.89,Organic Search,Credit Card,Europe,New,False,3.0,True
ORD112150,CUST02724,2024-08-03,Home & Kitchen,Throw Blanket,36.99,1,0,36.99,4.07,36.99,Referral,Debit Card,Middle East & Africa,Returning,False,4.0,True
ORD105606,CUST00644,2023-10-16,Office Supplies,Wireless Mouse,202.83,1,20,202.83,5.65,162.26,Email,Credit Card,North America,Returning,False,3.0,True
ORD107952,CUST00172,2024-05-24,Beauty & Personal Care,Hair Dryer,68.92,1,10,68.92,11.92,62.03,Social Media,Credit Card,Europe,Returning,False,,False
ORD100057,CUST00533,2024-11-20,Home & Kitchen,Desk Lamp,157.59,1,0,157.59,7.13,157.59,Direct,Credit Card,Europe,Returning,False,,False
ORD117413,CUST01822,2023-09-14,Sports & Outdoors,Water Bottle,122.08,1,0,122.08,11.09,122.08,Paid Search,Debit Card,North America,New,False,3.0,True
ORD108482,CUST01168,2024-05-31,Toys & Games,RC Car,44.47,1,0,44.47,4.77,44.47,Social Media,Credit Card,Europe,Returning,False,1.0,True
ORD112761,CUST02474,2023-03-26,Electronics,Bluetooth Speaker,57.2,1,5,57.2,6.04,54.34,Paid Search,PayPal,Europe,Returning,False,5.0,True
ORD113102,CUST03038,2023-12-18,Apparel,Running Shoes,84.32,1,15,84.32,5.37,71.67,Referral,Credit Card,North America,VIP,False,,False
ORD105077,CUST01268,2024-08-16,Electronics,Smartwatch,126.02,3,0,378.06,7.19,378.06,Social Media,Buy Now Pay Later,Asia Pacific,New,False,,False
ORD102063,CUST00350,2023-02-19,Beauty & Personal Care,Face Serum,45.01,3,25,135.03,7.31,101.27,Paid Search,Credit Card,Europe,New,False,5.0,True
ORD115820,CUST03821,2024-04-17,Sports & Outdoors,Hiking Backpack,80.34,2,0,160.68,3.52,160.68,Social Media,Credit Card,North America,Returning,False,2.0,True
ORD116666,CUST01933,2024-03-18,Toys & Games,RC Car,47.37,4,0,189.48,8.34,189.48,Direct,Credit Card,North America,Returning,False,4.0,True
ORD116279,CUST00243,2023-11-30,Apparel,Denim Jacket,35.58,1,0,35.58,4.72,35.58,Social Media,PayPal,Middle East & Africa,New,False,1.0,True
ORD109130,CUST01725,2024-10-18,Apparel,Denim Jacket,16.71,1,25,16.71,3.93,12.53,Organic Search,PayPal,Latin America,New,False,1.0,True
ORD105498,CUST00212,2024-01-26,Home & Kitchen,Storage Bins,129.44,1,0,129.44,5.03,129.44,Paid Search,Debit Card,North America,New,False,3.0,True
ORD111416,CUST03381,2024-09-30,Beauty & Personal Care,Perfume,55.92,1,20,55.92,7.07,44.74,Email,PayPal,Europe,New,False,1.0,True
ORD104116,CUST01664,2024-07-12,Beauty & Personal Care,Face Serum,40.89,1,10,40.89,4.65,36.8,Email,Credit Card,Asia Pacific,New,True,4.0,True
ORD102370,CUST03682,2024-12-30,Toys & Games,Puzzle 1000pc,45.65,1,20,45.65,3.79,36.52,Email,PayPal,Asia Pacific,New,False,3.0,True
ORD112488,CUST02897,2023-08-31,Toys & Games,Plush Toy,40.92,1,5,40.92,11.0,38.87,Paid Search,Buy Now Pay Later,North America,New,False,,False
ORD112304,CUST02860,2023-08-20,Sports & Outdoors,Hiking Backpack,70.89,1,25,70.89,8.53,53.17,Direct,Debit Card,North America,New,False,,False
ORD102276,CUST03204,2024-08-18,Sports & Outdoors,Hiking Backpack,130.9,1,5,130.9,6.28,124.36,Direct,Gift Card,North America,New,False,1.0,True
ORD116008,CUST03030,2024-12-03,Toys & Games,Puzzle 1000pc,31.76,2,25,63.52,11.92,47.64,Referral,PayPal,Asia Pacific,New,False,3.0,True
ORD109985,CUST00573,2024-08-12,Sports & Outdoors,Camping Tent,62.23,4,25,248.92,7.25,186.69,Email,Credit Card,North America,VIP,False,,False
ORD114120,CUST02434,2024-11-23,Office Supplies,Ergonomic Chair,210.33,1,5,210.33,5.99,199.81,Referral,Credit Card,North America,Returning,False,,False
ORD107847,CUST03893,2024-11-28,Toys & Games,RC Car,9.03,4,0,36.12,7.25,36.12,Direct,Debit Card,North America,Returning,False,3.0,True
ORD106886,CUST02500,2024-02-17,Office Supplies,Whiteboard,85.3,1,5,85.3,8.19,81.04,Paid Search,PayPal,Asia Pacific,Returning,False,5.0,True
ORD106234,CUST01833,2024-01-20,Beauty & Personal Care,Makeup Palette,66.97,1,5,66.97,7.56,63.62,Organic Search,PayPal,Europe,New,False,4.0,True
ORD116713,CUST00797,2023-07-04,Apparel,Wool Sweater,67.29,1,15,67.29,6.16,57.2,Referral,Credit Card,Latin America,New,False,,False
ORD112972,CUST00822,2023-12-28,Apparel,Wool Sweater,69.56,2,5,139.12,9.57,132.16,Paid Search,Buy Now Pay Later,North America,New,False,4.0,True
ORD105842,CUST02671,2024-11-20,Office Supplies,Notebook Set,14.82,1,0,14.82,7.38,14.82,Organic Search,Gift Card,Asia Pacific,Returning,False,3.0,True
ORD110457,CUST00855,2023-06-06,Apparel,Rain Jacket,73.78,1,0,73.78,7.56,73.78,Direct,Credit Card,Asia Pacific,New,False,,False
ORD104113,CUST04023,2024-01-17,Electronics,Wireless Earbuds,37.0,2,0,74.0,3.36,74.0,Organic Search,Credit Card,Europe,Returning,False,,False
ORD110172,CUST01699,2024-08-05,Sports & Outdoors,Hiking Backpack,59.11,2,0,118.22,2.55,118.22,Social Media,Credit Card,North America,New,False,4.0,True
ORD103590,CUST02820,2023-12-26,Apparel,Graphic Tee,22.09,1,0,22.09,7.25,22.09,Organic Search,Credit Card,North America,Unknown,True,5.0,True
ORD103184,CUST00892,2023-11-18,Home & Kitchen,Desk Lamp,91.19,4,15,364.76,7.25,310.05,Referral,PayPal,North America,New,False,,False
ORD116761,CUST02006,2024-12-01,Apparel,Graphic Tee,21.07,3,0,63.21,5.28,63.21,Direct,Credit Card,Europe,VIP,False,,False
ORD100041,CUST02126,2024-01-06,Electronics,Laptop Stand,192.62,1,5,192.62,6.36,182.99,Paid Search,Credit Card,Latin America,VIP,False,,False
ORD114474,CUST02184,2024-11-26,Apparel,Graphic Tee,45.75,4,20,183.0,5.86,146.4,Direct,Debit Card,North America,Returning,False,3.0,True
ORD109030,CUST02216,2024-09-19,Electronics,Smartwatch,186.2,1,5,186.2,10.09,176.89,Organic Search,Credit Card,Europe,VIP,False,,False
ORD117689,CUST04105,2023-11-26,Sports & Outdoors,Water Bottle,71.24,1,0,71.24,10.25,71.24,Organic Search,Credit Card,Latin America,VIP,False,,False
ORD113559,CUST00503,2023-07-31,Toys & Games,Board Game,46.34,2,0,92.68,6.96,92.68,Email,Debit Card,Latin America,New,False,,False
ORD117988,CUST04190,2024-08-08,Sports & Outdoors,Yoga Mat,114.57,4,0,458.28,7.31,458.28,Social Media,Debit Card,Europe,New,False,4.0,True
ORD107416,CUST02523,2024-01-05,Office Supplies,Ergonomic Chair,97.98,1,0,97.98,5.7,97.98,Organic Search,Credit Card,Middle East & Africa,New,False,,False
ORD105755,CUST02177,2024-06-12,Office Supplies,Desk Organizer,12.13,1,0,12.13,7.19,12.13,Referral,Credit Card,Asia Pacific,Returning,False,4.0,True
ORD116930,CUST01273,2024-07-25,Office Supplies,Wireless Mouse,161.49,2,0,322.98,5.92,322.98,Referral,Debit Card,Europe,New,False,,False
ORD101729,CUST00702,2024-05-26,Beauty & Personal Care,Electric Toothbrush,22.57,3,15,67.71,8.51,57.55,Organic Search,Credit Card,Europe,Returning,False,,False
ORD106414,CUST00230,2024-05-18,Home & Kitchen,Storage Bins,100.12,2,10,200.24,4.55,180.22,Referral,Debit Card,Europe,New,False,3.0,True
ORD104683,CUST01960,2024-08-02,Beauty & Personal Care,Electric Toothbrush,60.0,1,5,60.0,10.85,57.0,Organic Search,PayPal,North America,New,False,,False
ORD114341,CUST02905,2024-06-19,Toys & Games,Puzzle 1000pc,28.2,1,10,28.2,3.79,25.38,Referral,PayPal,Latin America,Returning,False,2.0,True
ORD108500,CUST02013,2023-12-17,Toys & Games,Puzzle 1000pc,9.63,3,0,28.89,7.48,28.89,Social Media,Credit Card,Middle East & Africa,VIP,False,,False
ORD113330,CUST03543,2024-01-21,Office Supplies,Ergonomic Chair,250.81,2,5,501.62,4.48,476.54,Referral,Credit Card,Europe,Returning,False,5.0,True
ORD103758,CUST02817,2024-10-28,Office Supplies,Wireless Mouse,240.52,3,5,721.56,3.06,685.48,Organic Search,Gift Card,Europe,Returning,False,3.0,True
ORD115458,CUST02573,2024-01-23,Office Supplies,Ergonomic Chair,243.66,1,0,243.66,6.55,243.66,Direct,Credit Card,North America,Unknown,False,,False
ORD111162,CUST03144,2024-04-07,Home & Kitchen,Storage Bins,126.09,2,0,252.18,5.87,252.18,Organic Search,PayPal,Latin America,VIP,False,3.0,True
ORD108477,CUST02766,2023-11-07,Toys & Games,RC Car,10.25,3,10,30.75,3.13,27.68,Organic Search,Debit Card,Europe,Returning,False,3.0,True
ORD113690,CUST01640,2024-11-26,Sports & Outdoors,Resistance Bands,107.69,2,10,215.38,9.39,193.84,Social Media,Credit Card,Latin America,New,False,,False
ORD111382,CUST03280,2023-12-22,Apparel,Graphic Tee,17.6,1,10,17.6,7.06,15.84,Direct,Debit Card,Asia Pacific,Returning,False,,False
ORD115821,CUST01395,2024-10-11,Beauty & Personal Care,Face Serum,42.18,1,5,42.18,3.21,40.07,Paid Search,Credit Card,Europe,Returning,False,,False
ORD110271,CUST00258,2023-10-11,Sports & Outdoors,Hiking Backpack,68.51,1,20,68.51,2.84,54.81,Direct,Credit Card,North America,New,False,5.0,True
ORD114247,CUST04166,2023-11-17,Toys & Games,Board Game,35.33,1,10,35.33,8.05,31.8,Direct,Credit Card,North America,Returning,False,4.0,True
ORD101764,CUST02845,2023-10-16,Toys & Games,Board Game,46.78,1,5,46.78,3.47,44.44,Social Media,Credit Card,Asia Pacific,New,False,,False
ORD104809,CUST00713,2024-05-04,Home & Kitchen,Throw Blanket,31.81,2,5,63.62,6.9,60.44,Organic Search,Debit Card,Latin America,Returning,False,5.0,True
ORD115489,CUST01940,2024-12-18,Beauty & Personal Care,Hair Dryer,35.19,1,15,35.19,7.19,29.91,Organic Search,Credit Card,Asia Pacific,Returning,False,4.0,True
ORD103537,CUST00501,2024-04-24,Sports & Outdoors,Water Bottle,10.91,1,20,10.91,6.05,8.73,Direct,Credit Card,Latin America,Returning,False,4.0,True
ORD108387,CUST01990,2024-10-17,Apparel,Yoga Pants,62.54,3,15,187.62,7.35,159.48,Organic Search,PayPal,Europe,New,True,,False
ORD105969,CUST03052,2023-12-20,Apparel,Graphic Tee,76.61,1,0,76.61,11.0,76.61,Organic Search,Credit Card,Europe,Returning,False,,False
ORD102016,CUST02051,2024-01-21,Home & Kitchen,Air Fryer,113.3,2,25,226.6,7.48,169.95,Paid Search,PayPal,Middle East & Africa,VIP,False,2.0,True
ORD116510,CUST00015,2024-12-17,Office Supplies,Ergonomic Chair,181.56,3,10,544.68,7.25,490.21,Organic Search,Gift Card,North America,Returning,False,,False
ORD105186,CUST02490,2023-10-11,Office Supplies,Whiteboard,165.57,1,20,165.57,7.19,132.46,Paid Search,Credit Card,Asia Pacific,New,False,,False
ORD109639,CUST01390,2024-01-05,Office Supplies,Notebook Set,173.15,1,10,173.15,9.63,155.84,Social Media,PayPal,Asia Pacific,Returning,False,4.0,True
ORD112456,CUST00717,2024-07-27,Office Supplies,Whiteboard,241.45,1,25,241.45,7.31,181.09,Social Media,Credit Card,Europe,Returning,False,1.0,True
ORD100093,CUST00503,2024-11-05,Home & Kitchen,Knife Set,34.22,2,0,68.44,11.38,68.44,Organic Search,PayPal,Latin America,New,False,1.0,True
ORD110518,CUST00590,2023-07-30,Sports & Outdoors,Hiking Backpack,105.91,1,20,105.91,8.77,84.73,Organic Search,Credit Card,North America,New,False,3.0,True
ORD106750,CUST01114,2024-01-17,Beauty & Personal Care,Electric Toothbrush,64.29,1,5,64.29,8.6,61.08,Referral,Buy Now Pay Later,Europe,New,False,2.0,True
ORD101644,CUST01665,2024-04-07,Sports & Outdoors,Yoga Mat,99.54,1,0,99.54,10.19,99.54,Organic Search,PayPal,Asia Pacific,New,False,,False
ORD106766,CUST01698,2024-09-10,Apparel,Yoga Pants,74.36,4,0,297.44,4.67,297.44,Organic Search,Credit Card,Europe,New,False,4.0,True
ORD117494,CUST03294,2024-10-19,Office Supplies,Desk Organizer,214.22,4,25,856.88,7.19,642.66,Paid Search,Credit Card,Asia Pacific,Returning,False,3.0,True
ORD111343,CUST02204,2024-12-04,Electronics,Wireless Earbuds,129.73,3,15,389.19,7.59,330.81,Referral,Gift Card,Europe,New,False,2.0,True
ORD107509,CUST00962,2024-09-14,Office Supplies,Notebook Set,112.93,1,0,112.93,10.16,112.93,Paid Search,Credit Card,North America,Returning,False,5.0,True
ORD107200,CUST02869,2024-05-10,Beauty & Personal Care,Perfume,27.2,2,0,54.4,10.88,54.4,Email,Credit Card,North America,Returning,False,2.0,True
ORD101133,CUST02609,2024-03-22,Office Supplies,Whiteboard,57.42,4,25,229.68,7.71,172.26,Organic Search,PayPal,North America,Returning,False,,False
ORD103411,CUST00008,2024-12-11,Toys & Games,Puzzle 1000pc,10.06,1,20,10.06,7.31,8.05,Organic Search,Credit Card,Europe,New,False,1.0,True
ORD100772,CUST03579,2024-05-07,Sports & Outdoors,Yoga Mat,128.49,2,10,256.98,3.54,231.28,Email,Credit Card,North America,Returning,False,,False
ORD107406,CUST00875,2024-01-11,Sports & Outdoors,Hiking Backpack,93.95,1,5,93.95,2.92,89.25,Organic Search,Buy Now Pay Later,Europe,New,False,,False
ORD113965,CUST00625,2024-11-07,Sports & Outdoors,Resistance Bands,93.01,1,10,93.01,3.48,83.71,Social Media,PayPal,Asia Pacific,Returning,False,3.0,True
ORD116907,CUST02380,2024-09-08,Toys & Games,Building Blocks Set,52.77,2,0,105.54,7.19,105.54,Direct,PayPal,Asia Pacific,Returning,False,5.0,True
ORD106347,CUST02855,2024-01-27,Sports & Outdoors,Water Bottle,61.78,4,10,247.12,3.88,222.41,Referral,Credit Card,North America,New,False,2.0,True
ORD117390,CUST00434,2024-12-07,Home & Kitchen,Knife Set,20.91,4,5,83.64,9.26,79.46,Social Media,PayPal,Middle East & Africa,New,False,3.0,True
ORD102622,CUST00683,2024-12-24,Office Supplies,Whiteboard,198.64,1,0,198.64,10.24,198.64,Email,Debit Card,North America,Returning,False,,False
ORD113084,CUST02237,2024-10-27,Beauty & Personal Care,Face Serum,53.86,1,5,53.86,8.21,51.17,Organic Search,PayPal,Asia Pacific,New,False,5.0,True
ORD101987,CUST00230,2024-05-14,Toys & Games,Building Blocks Set,37.76,1,15,37.76,10.05,32.1,Organic Search,PayPal,Europe,New,False,4.0,True
ORD106521,CUST04111,2023-09-16,Home & Kitchen,Desk Lamp,23.98,1,0,23.98,6.19,23.98,Organic Search,Debit Card,Europe,New,False,3.0,True
ORD108666,CUST03664,2024-12-18,Toys & Games,RC Car,38.24,2,0,76.48,7.25,76.48,Social Media,PayPal,North America,Returning,False,,False
ORD103153,CUST03721,2023-07-20,Home & Kitchen,Desk Lamp,157.43,2,0,314.86,7.31,314.86,Organic Search,Buy Now Pay Later,Europe,New,False,,False
ORD111657,CUST03203,2024-11-25,Electronics,Phone Case,164.34,1,0,164.34,5.99,164.34,Paid Search,Buy Now Pay Later,North America,Returning,False,4.0,True
ORD100397,CUST03764,2024-03-26,Home & Kitchen,Coffee Maker,131.77,1,25,131.77,5.76,98.83,Organic Search,Buy Now Pay Later,Asia Pacific,Returning,True,,False
ORD106053,CUST02067,2024-04-06,Apparel,Wool Sweater,46.88,2,0,93.76,5.3,93.76,Organic Search,PayPal,North America,Returning,False,3.0,True
ORD102943,CUST03238,2024-11-21,Electronics,Phone Case,215.37,4,20,861.48,3.08,689.18,Paid Search,Debit Card,Middle East & Africa,New,False,3.0,True
ORD112657,CUST04156,2024-09-07,Toys & Games,RC Car,49.33,1,10,49.33,7.25,44.4,Direct,Debit Card,North America,Returning,True,,False
ORD115153,CUST00040,2024-11-10,Toys & Games,Board Game,37.18,1,0,37.18,7.19,37.18,Paid Search,Credit Card,Asia Pacific,New,False,,False
ORD108757,CUST01286,2024-07-08,Home & Kitchen,Knife Set,64.81,1,0,64.81,7.19,64.81,Email,Debit Card,Asia Pacific,New,False,4.0,True
ORD102236,CUST04197,2024-09-21,Electronics,Laptop Stand,158.63,4,0,634.52,7.19,634.52,Paid Search,Credit Card,Asia Pacific,VIP,False,,False
ORD117880,CUST02372,2024-07-20,Beauty & Personal Care,Electric Toothbrush,42.47,1,0,42.47,8.43,42.47,Paid Search,Credit Card,Asia Pacific,New,False,,False
ORD106207,CUST00261,2024-11-12,Electronics,Laptop Stand,210.66,4,25,842.64,6.73,631.98,Social Media,PayPal,Latin America,VIP,False,1.0,True
ORD110134,CUST02479,2023-12-14,Beauty & Personal Care,Makeup Palette,45.74,1,0,45.74,11.02,45.74,Email,Credit Card,Asia Pacific,Returning,False,,False
ORD116540,CUST03889,2024-12-22,Apparel,Yoga Pants,49.04,1,10,49.04,7.29,44.14,Social Media,Gift Card,Latin America,Returning,False,,False
ORD101691,CUST03440,2024-11-27,Office Supplies,Desk Organizer,49.1,1,0,49.1,7.19,49.1,Referral,PayPal,Asia Pacific,Returning,False,2.0,True
ORD117351,CUST04150,2024-03-23,Sports & Outdoors,Resistance Bands,24.02,2,20,48.04,11.79,38.43,Organic Search,Buy Now Pay Later,Asia Pacific,VIP,False,5.0,True
ORD109548,CUST03194,2024-11-18,Beauty & Personal Care,Face Serum,42.26,2,0,84.52,7.9,84.52,Paid Search,PayPal,Asia Pacific,VIP,False,3.0,True
ORD111296,CUST00454,2024-06-11,Sports & Outdoors,Camping Tent,131.45,1,0,131.45,7.31,131.45,Organic Search,Credit Card,Europe,New,False,2.0,True
ORD101765,CUST04102,2024-08-29,Toys & Games,Puzzle 1000pc,57.63,1,0,57.63,8.58,57.63,Paid Search,PayPal,Asia Pacific,New,False,,False
ORD104812,CUST03062,2023-12-03,Home & Kitchen,Desk Lamp,55.69,4,0,222.76,2.74,222.76,Paid Search,PayPal,North America,Returning,False,5.0,True
ORD103216,CUST02680,2024-03-04,Home & Kitchen,Knife Set,124.2,1,5,124.2,3.72,117.99,Direct,Debit Card,North America,New,False,1.0,True
ORD104622,CUST01369,2024-03-02,Beauty & Personal Care,Face Serum,60.99,2,0,121.98,7.31,121.98,Social Media,Gift Card,Europe,New,False,,False
ORD102220,CUST00522,2023-12-28,Apparel,Running Shoes,39.77,1,20,39.77,7.25,31.82,Direct,Credit Card,North America,Returning,False,1.0,True
ORD113378,CUST03021,2024-11-01,Beauty & Personal Care,Perfume,28.74,1,0,28.74,8.35,28.74,Email,Credit Card,Europe,New,False,,False
ORD101689,CUST00184,2024-06-27,Sports & Outdoors,Hiking Backpack,50.53,1,15,50.53,4.49,42.95,Organic Search,Credit Card,North America,New,False,3.0,True
ORD104787,CUST00310,2024-05-16,Home & Kitchen,Throw Blanket,165.22,1,0,165.22,3.01,165.22,Paid Search,Credit Card,Asia Pacific,VIP,False,1.0,True
ORD115117,CUST02933,2024-01-01,Apparel,Graphic Tee,34.39,1,25,34.39,7.41,25.79,Referral,PayPal,North America,New,False,5.0,True
ORD115949,CUST01683,2023-12-03,Apparel,Denim Jacket,68.72,1,0,68.72,11.62,68.72,Social Media,Gift Card,North America,VIP,False,,False
ORD114224,CUST03933,2024-10-31,Toys & Games,Building Blocks Set,56.29,1,25,56.29,11.85,42.22,Organic Search,Gift Card,Europe,Returning,False,,False
ORD102749,CUST00128,2024-06-07,Electronics,Laptop Stand,75.0,1,0,75.0,7.48,75.0,Direct,Gift Card,Middle East & Africa,Returning,False,5.0,True
ORD103138,CUST02289,2023-12-29,Home & Kitchen,Knife Set,178.04,1,15,178.04,3.52,151.33,Organic Search,PayPal,Middle East & Africa,Unknown,False,2.0,True
ORD113849,CUST03341,2024-12-19,Electronics,Smartwatch,38.05,1,15,38.05,7.25,32.34,Social Media,Credit Card,North America,New,False,4.0,True
ORD109644,CUST02212,2024-06-18,Home & Kitchen,Air Fryer,53.36,2,0,106.72,5.77,106.72,Paid Search,PayPal,Europe,Returning,False,4.0,True
ORD112801,CUST02962,2024-01-27,Beauty & Personal Care,Perfume,38.22,1,0,38.22,5.93,38.22,Organic Search,Credit Card,North America,Returning,False,4.0,True
ORD109430,CUST01864,2024-11-21,Apparel,Wool Sweater,58.4,3,10,175.2,11.1,157.68,Referral,Credit Card,North America,New,False,4.0,True
ORD114004,CUST00974,2024-10-23,Beauty & Personal Care,Electric Toothbrush,47.94,1,0,47.94,8.65,47.94,Paid Search,PayPal,North America,Unknown,False,4.0,True
ORD114429,CUST02017,2023-09-05,Electronics,Phone Case,103.14,1,0,103.14,7.85,103.14,Social Media,Debit Card,Europe,New,False,,False
ORD108494,CUST03459,2023-10-23,Electronics,Bluetooth Speaker,180.89,2,0,361.78,9.42,361.78,Social Media,PayPal,Europe,Returning,False,4.0,True
ORD102513,CUST02370,2024-12-12,Beauty & Personal Care,Perfume,38.39,2,5,76.78,8.0,72.94,Social Media,Credit Card,North America,Returning,False,3.0,True
ORD102342,CUST00537,2024-12-02,Toys & Games,Building Blocks Set,43.61,1,0,43.61,7.31,43.61,Organic Search,Credit Card,Europe,Returning,True,3.0,True
ORD102462,CUST01904,2024-07-22,Apparel,Denim Jacket,65.65,2,5,131.3,7.68,124.74,Paid Search,Buy Now Pay Later,North America,Returning,False,,False
ORD114431,CUST01114,2024-01-24,Beauty & Personal Care,Electric Toothbrush,27.83,1,10,27.83,7.31,25.05,Paid Search,Credit Card,Europe,New,False,5.0,True
ORD116113,CUST00475,2023-12-23,Beauty & Personal Care,Face Serum,30.94,1,0,30.94,7.51,30.94,Social Media,Credit Card,Europe,Returning,False,1.0,True
ORD106027,CUST04145,2023-11-14,Office Supplies,Whiteboard,228.88,1,0,228.88,5.26,228.88,Organic Search,Credit Card,Asia Pacific,New,False,5.0,True
ORD101836,CUST03808,2024-07-12,Electronics,Laptop Stand,95.48,1,20,95.48,6.94,76.38,Direct,PayPal,Latin America,New,False,5.0,True
ORD117332,CUST03497,2023-11-08,Sports & Outdoors,Hiking Backpack,88.23,1,20,88.23,7.89,70.58,Referral,PayPal,Middle East & Africa,Returning,False,,False
ORD106387,CUST04040,2024-06-03,Home & Kitchen,Knife Set,57.71,1,5,57.71,3.18,54.82,Paid Search,Buy Now Pay Later,North America,Returning,False,2.0,True
ORD117478,CUST02604,2024-08-18,Sports & Outdoors,Yoga Mat,131.37,1,0,131.37,8.99,131.37,Social Media,Credit Card,Europe,Returning,False,5.0,True
ORD111063,CUST03270,2024-08-25,Apparel,Wool Sweater,59.59,1,5,59.59,6.27,56.61,Social Media,PayPal,North America,New,False,3.0,True
ORD103048,CUST00245,2024-01-28,Toys & Games,Puzzle 1000pc,19.81,1,25,19.81,5.75,14.86,Paid Search,Credit Card,Asia Pacific,VIP,False,,False
ORD107986,CUST02589,2023-12-17,Apparel,Denim Jacket,28.73,1,0,28.73,9.67,28.73,Paid Search,PayPal,Asia Pacific,VIP,False,3.0,True
ORD100160,CUST00352,2023-12-04,Office Supplies,Notebook Set,170.89,4,0,683.56,10.53,683.56,Social Media,PayPal,North America,Returning,False,1.0,True
ORD108088,CUST01541,2024-07-16,Electronics,Phone Case,179.84,1,5,179.84,9.95,170.85,Email,PayPal,Middle East & Africa,Returning,False,2.0,True
ORD111824,CUST02828,2023-01-27,Electronics,Smartwatch,36.06,1,0,36.06,8.99,36.06,Social Media,PayPal,Europe,Returning,False,2.0,True
ORD113096,CUST00870,2024-11-01,Apparel,Running Shoes,72.92,2,5,145.84,10.27,138.55,Direct,Buy Now Pay Later,Europe,Returning,False,3.0,True
ORD101626,CUST00597,2024-03-05,Electronics,Smartwatch,202.08,1,0,202.08,9.36,202.08,Email,Debit Card,Asia Pacific,Returning,False,,False
ORD110163,CUST03274,2024-06-25,Home & Kitchen,Knife Set,140.04,1,10,140.04,7.79,126.04,Email,Credit Card,North America,VIP,False,2.0,True
ORD106868,CUST03816,2024-06-04,Beauty & Personal Care,Perfume,30.74,1,0,30.74,3.79,30.74,Organic Search,PayPal,Asia Pacific,Returning,False,1.0,True
ORD112551,CUST02924,2024-10-15,Apparel,Running Shoes,20.09,1,0,20.09,9.25,20.09,Social Media,Debit Card,North America,New,False,,False
